Dataset name,Total events,Hadronizer fragment name,Generator,Cross Section(pb),Tag,EOS,LHE,Notes,,,NTupleFound,Ntuplepath,FlatTupleFound,FlatTuplePath
BlackHole_BH1_MD-3000_MBH-5000_n-2_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,1.55122E+00,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD3000_MBH5000_n2/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD3000_MBH5000_n2/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-3000_MBH-5000_n-4_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,6.14779E+00,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD3000_MBH5000_n4/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD3000_MBH5000_n4/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-3000_MBH-5000_n-6_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,1.31506E+01,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD3000_MBH5000_n6/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD3000_MBH5000_n6/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-3000_MBH-6000_n-2_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,3.01522E-01,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD3000_MBH6000_n2/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD3000_MBH6000_n2/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-3000_MBH-6000_n-4_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,1.14489E+00,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD3000_MBH6000_n4/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD3000_MBH6000_n4/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-3000_MBH-6000_n-6_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,2.38561E+00,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD3000_MBH6000_n6/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD3000_MBH6000_n6/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-3000_MBH-7000_n-2_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,4.86405E-02,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD3000_MBH7000_n2/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD3000_MBH7000_n2/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-3000_MBH-7000_n-4_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,1.75415E-01,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD3000_MBH7000_n4/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD3000_MBH7000_n4/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-3000_MBH-7000_n-6_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,3.62910E-01,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD3000_MBH7000_n6/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD3000_MBH7000_n6/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-3000_MBH-8000_n-2_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,5.84229E-03,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD3000_MBH8000_n2/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD3000_MBH8000_n2/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-3000_MBH-8000_n-4_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,2.01536E-02,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD3000_MBH8000_n4/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD3000_MBH8000_n4/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-3000_MBH-8000_n-6_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,4.01461E-02,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD3000_MBH8000_n6/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD3000_MBH8000_n6/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-3000_MBH-9000_n-2_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,4.54481E-04,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD3000_MBH9000_n2/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD3000_MBH9000_n2/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-3000_MBH-9000_n-4_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,1.50127E-03,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD3000_MBH9000_n4/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD3000_MBH9000_n4/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-3000_MBH-9000_n-6_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,3.01155E-03,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD3000_MBH9000_n6/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD3000_MBH9000_n6/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-4000_MBH-10000_n-2_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,8.23413E-06,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH10000_n2/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH10000_n2/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-4000_MBH-10000_n-4_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,2.93887E-05,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH10000_n4/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH10000_n4/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-4000_MBH-10000_n-6_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,6.01490E-05,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH10000_n6/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH10000_n6/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-4000_MBH-11000_n-2_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,1.24564E-07,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH11000_n2/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH11000_n2/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-4000_MBH-11000_n-4_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,4.23692E-07,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH11000_n4/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH11000_n4/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-4000_MBH-11000_n-6_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,8.59628E-07,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH11000_n6/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH11000_n6/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-4000_MBH-5000_n-2_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,6.75984E-01,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH5000_n2/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH5000_n2/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-4000_MBH-5000_n-4_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,3.03752E+00,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH5000_n4/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH5000_n4/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-4000_MBH-5000_n-6_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,6.69698E+00,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH5000_n6/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH5000_n6/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-4000_MBH-6000_n-2_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,1.35296E-01,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH6000_n2/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH6000_n2/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-4000_MBH-6000_n-4_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,5.69666E-01,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH6000_n4/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH6000_n4/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-4000_MBH-6000_n-6_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,1.23067E+00,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH6000_n6/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH6000_n6/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-4000_MBH-7000_n-2_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,2.18575E-02,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH7000_n2/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH7000_n2/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-4000_MBH-7000_n-4_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,8.69038E-02,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH7000_n4/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH7000_n4/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-4000_MBH-7000_n-6_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,1.84871E-01,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH7000_n6/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH7000_n6/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-4000_MBH-8000_n-2_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,2.63422E-03,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH8000_n2/BlackMaxLHArecord.lhe,FullSim,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH8000_n2/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-4000_MBH-8000_n-4_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,9.86775E-03,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH8000_n4/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH8000_n4/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-4000_MBH-8000_n-6_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,2.06980E-02,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH8000_n6/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH8000_n6/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-4000_MBH-9000_n-2_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,2.05028E-04,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH9000_n2/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH9000_n2/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-4000_MBH-9000_n-4_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,7.49143E-04,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH9000_n4/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH9000_n4/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-4000_MBH-9000_n-6_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,1.53694E-03,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH9000_n6/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD4000_MBH9000_n6/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-5000_MBH-10000_n-2_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,4.39053E-06,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD5000_MBH10000_n2/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD5000_MBH10000_n2/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
BlackHole_BH1_MD-5000_MBH-10000_n-4_TuneCUETP8M1_13TeV-blackmax,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,blackmax,1.71016E-05,2814f0a258949b387f502e0b5bb8414926c0569a,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD5000_MBH10000_n4/BlackMaxLHArecord.lhe,,,/afs/cern.ch/user/b/belotel/work/public/BH/BH1_BM_MD5000_MBH10000_n4/BlackMaxLHArecord.lhe,YES,/eos/cms/store/group/phys_exotica/BH_RunII/BlackMax_NTuple,YES,/afs/cern.ch/user/k/kakwok/work/public/CMSSW_7_4_2/src/BlackHole/BH_MDlimit/SignalFlatTuple
