blackmax,Total events,Hadronizer fragment name,Generator,Cross Section,Datacard,LHE
BlackHole_BH9_MD7000_MBH10000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.94E-06,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD7000_MBH10000_n6_fixed.lhe
BlackHole_BH9_MD7000_MBH11000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,3.41E-09,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD7000_MBH11000_n2_fixed.lhe
BlackHole_BH9_MD7000_MBH11000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.10E-08,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD7000_MBH11000_n4_fixed.lhe
BlackHole_BH9_MD7000_MBH11000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.06E-08,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD7000_MBH11000_n6_fixed.lhe
BlackHole_BH9_MD7000_MBH8000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.83E-04,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD7000_MBH8000_n2_fixed.lhe
BlackHole_BH9_MD7000_MBH8000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,6.41E-04,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD7000_MBH8000_n4_fixed.lhe
BlackHole_BH9_MD7000_MBH8000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.23E-03,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD7000_MBH8000_n6_fixed.lhe
BlackHole_BH9_MD7000_MBH9000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.07E-05,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD7000_MBH9000_n2_fixed.lhe
BlackHole_BH9_MD7000_MBH9000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,3.64E-05,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD7000_MBH9000_n4_fixed.lhe
BlackHole_BH9_MD7000_MBH9000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,6.93E-05,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD7000_MBH9000_n6_fixed.lhe
BlackHole_BH9_MD8000_MBH10000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.19E-07,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD8000_MBH10000_n2_fixed.lhe
BlackHole_BH9_MD8000_MBH10000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,7.58E-07,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD8000_MBH10000_n4_fixed.lhe
BlackHole_BH9_MD8000_MBH10000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.43E-06,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD8000_MBH10000_n6_fixed.lhe
BlackHole_BH9_MD8000_MBH11000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.39E-09,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD8000_MBH11000_n2_fixed.lhe
BlackHole_BH9_MD8000_MBH11000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,8.02E-09,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD8000_MBH11000_n4_fixed.lhe
BlackHole_BH9_MD8000_MBH11000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.44E-08,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD8000_MBH11000_n6_fixed.lhe
BlackHole_BH9_MD8000_MBH9000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,7.49E-06,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD8000_MBH9000_n2_fixed.lhe
BlackHole_BH9_MD8000_MBH9000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.64E-05,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD8000_MBH9000_n4_fixed.lhe
BlackHole_BH9_MD8000_MBH9000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,5.11E-05,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD8000_MBH9000_n6_fixed.lhe
BlackHole_BH9_MD9000_MBH10000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.60E-07,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD9000_MBH10000_n2_fixed.lhe
BlackHole_BH9_MD9000_MBH10000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,5.71E-07,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD9000_MBH10000_n4_fixed.lhe
BlackHole_BH9_MD9000_MBH10000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.09E-06,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD9000_MBH10000_n6_fixed.lhe
BlackHole_BH9_MD9000_MBH11000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.74E-09,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD9000_MBH11000_n2_fixed.lhe
BlackHole_BH9_MD9000_MBH11000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,6.04E-09,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD9000_MBH11000_n4_fixed.lhe
BlackHole_BH9_MD9000_MBH11000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.16E-08,Link to cards: https://github.com/cms-sw/genproductions/tree/968c809bed6dab712361f6527c12a2fccd33479d/bin/Charybdis/cards/production/13TeV/BlackHole/BH9,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH9_LHE/BH9_CH_MD9000_MBH11000_n6_fixed.lhe
BlackHole_BH10_MD2000_MBH10000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,8.74E-06,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD2_MBH10_n2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD2_MBH10_n2_fixed.lhe
BlackHole_BH10_MD2000_MBH10000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.04E-05,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD2_MBH10_n4.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD2_MBH10_n4_fixed.lhe
BlackHole_BH10_MD2000_MBH10000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,3.42E-05,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD2_MBH10_n6.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD2_MBH10_n6_fixed.lhe
BlackHole_BH10_MD2000_MBH6000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,4.43E-01,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD2_MBH6_n2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD2_MBH6_n2_fixed.lhe
BlackHole_BH10_MD2000_MBH6000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.20E+00,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD2_MBH6_n4.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD2_MBH6_n4_fixed.lhe
BlackHole_BH10_MD2000_MBH7000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,5.57E-02,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD2_MBH7_n2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD2_MBH7_n2_fixed.lhe
BlackHole_BH10_MD2000_MBH7000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.45E-01,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD2_MBH7_n4.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD2_MBH7_n4_fixed.lhe
BlackHole_BH10_MD2000_MBH8000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,5.16E-03,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD2_MBH8_n2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD2_MBH8_n2_fixed.lhe
BlackHole_BH10_MD2000_MBH8000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.30E-02,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD2_MBH8_n4.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD2_MBH8_n4_fixed.lhe
BlackHole_BH10_MD2000_MBH8000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.16E-02,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD2_MBH8_n6.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD2_MBH8_n6_fixed.lhe
BlackHole_BH10_MD2000_MBH9000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,3.02E-04,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD2_MBH9_n2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD2_MBH9_n2_fixed.lhe
BlackHole_BH10_MD2000_MBH9000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,7.36E-04,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD2_MBH9_n4.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD2_MBH9_n4_fixed.lhe
BlackHole_BH10_MD2000_MBH9000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.21E-03,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD2_MBH9_n6.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD2_MBH9_n6_fixed.lhe
BlackHole_BH10_MD3000_MBH10000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.96E-06,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD3_MBH10_n2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD3_MBH10_n2_fixed.lhe
BlackHole_BH10_MD3000_MBH10000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,7.72E-06,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD3_MBH10_n4.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD3_MBH10_n4_fixed.lhe
BlackHole_BH10_MD3000_MBH10000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.35E-05,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD3_MBH10_n6.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD3_MBH10_n6_fixed.lhe
BlackHole_BH10_MD3000_MBH6000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.50E-01,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD3_MBH6_n2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD3_MBH6_n2_fixed.lhe
BlackHole_BH10_MD3000_MBH6000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,4.52E-01,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD3_MBH6_n4.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD3_MBH6_n4_fixed.lhe
BlackHole_BH10_MD3000_MBH7000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.89E-02,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD3_MBH7_n2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD3_MBH7_n2_fixed.lhe
BlackHole_BH10_MD3000_MBH7000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,5.49E-02,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD3_MBH7_n4.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD3_MBH7_n4_fixed.lhe
BlackHole_BH10_MD3000_MBH8000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.75E-03,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD3_MBH8_n2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD3_MBH8_n2_fixed.lhe
BlackHole_BH10_MD3000_MBH8000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,4.81E-03,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD3_MBH8_n4.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD3_MBH8_n4_fixed.lhe
BlackHole_BH10_MD3000_MBH8000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,8.55E-03,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD3_MBH8_n6.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD3_MBH8_n6_fixed.lhe
BlackHole_BH10_MD3000_MBH9000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.02E-04,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD3_MBH9_n2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD3_MBH9_n2_fixed.lhe
BlackHole_BH10_MD3000_MBH9000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.78E-04,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD3_MBH9_n4.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD3_MBH9_n4_fixed.lhe
BlackHole_BH10_MD3000_MBH9000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,4.81E-04,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD3_MBH9_n6.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD3_MBH9_n6_fixed.lhe
BlackHole_BH10_MD4000_MBH10000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,1.38E-06,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD4_MBH10_n2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD4_MBH10_n2_fixed.lhe
BlackHole_BH10_MD4000_MBH10000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,3.87E-06,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD4_MBH10_n4.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD4_MBH10_n4_fixed.lhe
BlackHole_BH10_MD4000_MBH10000_n6_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,7.01E-06,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD4_MBH10_n6.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD4_MBH10_n6_fixed.lhe
BlackHole_BH10_MD4000_MBH6000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,6.98E-02,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD4_MBH6_n2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD4_MBH6_n2_fixed.lhe
BlackHole_BH10_MD4000_MBH6000_n4_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,2.27E-01,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD4_MBH6_n4.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD4_MBH6_n4_fixed.lhe
BlackHole_BH10_MD4000_MBH7000_n2_13TeV_TuneCUETP8M1-charybdis,10000,Hadronizer_TuneCUETP8M1_13TeV_generic_LHE_pythia8_cff.py,charybdis2,8.77E-03,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD4_MBH7_n2.init,/afs/cern.ch/user/k/kakwok/work/public/Blackhole/LHE/charybdis/BH10_LHE/BH10_MD4_MBH7_n2_fixed.lhe
